transcript_id	gene_id	transcript_name	gene_name	high_confident_pass_count	genome_count
ENST00000421507.2	ENSG00000226566.3	ENST00000421507	ENSG00000226566	11	11
ENST00000771687.1	ENSG00000226566.3	ENST00000771687	ENSG00000226566	11	11
ENST00000826636.1	ENSG00000307505.1	ENST00000826636	ENSG00000307505	11	11
ENST00000826637.1	ENSG00000307505.1	ENST00000826637	ENSG00000307505	11	11
ENST00000766347.1	ENSG00000299778.1	ENST00000766347	ENSG00000299778	11	11
ENST00000766348.1	ENSG00000299778.1	ENST00000766348	ENSG00000299778	11	11
ENST00000766349.1	ENSG00000299778.1	ENST00000766349	ENSG00000299778	11	11
ENST00000773575.1	ENSG00000270332.5	SMC2-DT-214	SMC2-DT	11	11
ENST00000773577.1	ENSG00000270332.5	SMC2-DT-216	SMC2-DT	11	11
ENST00000773579.1	ENSG00000270332.5	SMC2-DT-218	SMC2-DT	11	11
ENST00000773580.1	ENSG00000270332.5	SMC2-DT-219	SMC2-DT	11	11
ENST00000773584.1	ENSG00000270332.5	SMC2-DT-223	SMC2-DT	11	11
ENST00000773585.1	ENSG00000270332.5	SMC2-DT-224	SMC2-DT	11	11
ENST00000773589.1	ENSG00000270332.5	SMC2-DT-228	SMC2-DT	11	11
ENST00000773754.1	ENSG00000285483.2	LINC03094-208	LINC03094	11	11
ENST00000773748.1	ENSG00000285483.2	LINC03094-202	LINC03094	11	11
ENST00000773749.1	ENSG00000285483.2	LINC03094-203	LINC03094	11	11
ENST00000773750.1	ENSG00000285483.2	LINC03094-204	LINC03094	11	11
ENST00000773590.1	ENSG00000270332.5	SMC2-DT-229	SMC2-DT	11	11
ENST00000773570.1	ENSG00000270332.5	SMC2-DT-209	SMC2-DT	11	11
ENST00000773572.1	ENSG00000270332.5	SMC2-DT-211	SMC2-DT	11	11
ENST00000773576.1	ENSG00000270332.5	SMC2-DT-215	SMC2-DT	11	11
ENST00000773752.1	ENSG00000285483.2	LINC03094-206	LINC03094	11	11
ENST00000603487.1	ENSG00000270332.5	SMC2-DT-201	SMC2-DT	11	11
ENST00000664068.2	ENSG00000270332.5	SMC2-DT-203	SMC2-DT	11	11
ENST00000773586.1	ENSG00000270332.5	SMC2-DT-225	SMC2-DT	11	11
ENST00000773588.1	ENSG00000270332.5	SMC2-DT-227	SMC2-DT	11	11
ENST00000773587.1	ENSG00000270332.5	SMC2-DT-226	SMC2-DT	11	11
ENST00000603949.1	ENSG00000270332.5	SMC2-DT-202	SMC2-DT	11	11
ENST00000745609.1	ENSG00000293400.2	ENST00000745609	ENSG00000293400	11	11
ENST00000493279.1	ENSG00000293400.2	ENST00000493279	ENSG00000293400	11	11
ENST00000469756.1	ENSG00000293400.2	ENST00000469756	ENSG00000293400	11	11
ENST00000745189.1	ENSG00000297079.1	ENST00000745189	ENSG00000297079	11	11
ENST00000745190.1	ENSG00000297079.1	ENST00000745190	ENSG00000297079	11	11
ENST00000668299.1	ENSG00000283001.2	ENST00000668299	ENSG00000283001	11	11
ENST00000658313.1	ENSG00000283001.2	ENST00000658313	ENSG00000283001	11	11
ENST00000663828.1	ENSG00000283001.2	ENST00000663828	ENSG00000283001	11	11
ENST00000635678.1	ENSG00000283001.2	ENST00000635678	ENSG00000283001	11	11
ENST00000653242.1	ENSG00000283001.2	ENST00000653242	ENSG00000283001	11	11
ENST00000745192.1	ENSG00000297079.1	ENST00000745192	ENSG00000297079	11	11
ENST00000745210.1	ENSG00000297079.1	ENST00000745210	ENSG00000297079	11	11
ENST00000745191.1	ENSG00000297079.1	ENST00000745191	ENSG00000297079	11	11
ENST00000745209.1	ENSG00000297079.1	ENST00000745209	ENSG00000297079	11	11
ENST00000745193.1	ENSG00000297079.1	ENST00000745193	ENSG00000297079	11	11
ENST00000745194.1	ENSG00000297079.1	ENST00000745194	ENSG00000297079	11	11
ENST00000745195.1	ENSG00000297079.1	ENST00000745195	ENSG00000297079	11	11
ENST00000745196.1	ENSG00000297079.1	ENST00000745196	ENSG00000297079	11	11
ENST00000745197.1	ENSG00000297079.1	ENST00000745197	ENSG00000297079	11	11
ENST00000745198.1	ENSG00000297079.1	ENST00000745198	ENSG00000297079	11	11
ENST00000745203.1	ENSG00000297079.1	ENST00000745203	ENSG00000297079	11	11
ENST00000745202.1	ENSG00000297079.1	ENST00000745202	ENSG00000297079	11	11
ENST00000745199.1	ENSG00000297079.1	ENST00000745199	ENSG00000297079	11	11
ENST00000745204.1	ENSG00000297079.1	ENST00000745204	ENSG00000297079	11	11
ENST00000745208.1	ENSG00000297079.1	ENST00000745208	ENSG00000297079	11	11
ENST00000745205.1	ENSG00000297079.1	ENST00000745205	ENSG00000297079	11	11
ENST00000745207.1	ENSG00000297079.1	ENST00000745207	ENSG00000297079	11	11
ENST00000745206.1	ENSG00000297079.1	ENST00000745206	ENSG00000297079	11	11
ENST00000745201.1	ENSG00000297079.1	ENST00000745201	ENSG00000297079	11	11
ENST00000745200.1	ENSG00000297079.1	ENST00000745200	ENSG00000297079	11	11
ENST00000641378.1	ENSG00000290765.1	ENST00000641378	ENSG00000290765	11	11
ENST00000745214.1	ENSG00000297079.1	ENST00000745214	ENSG00000297079	11	11
ENST00000745211.1	ENSG00000297079.1	ENST00000745211	ENSG00000297079	11	11
ENST00000745213.1	ENSG00000297079.1	ENST00000745213	ENSG00000297079	11	11
ENST00000745215.1	ENSG00000297079.1	ENST00000745215	ENSG00000297079	11	11
ENST00000745216.1	ENSG00000297079.1	ENST00000745216	ENSG00000297079	11	11
ENST00000820343.1	ENSG00000306712.1	ENST00000820343	ENSG00000306712	11	11
ENST00000820342.1	ENSG00000306712.1	ENST00000820342	ENSG00000306712	11	11
ENST00000820514.1	ENSG00000226334.2	ENST00000820514	ENSG00000226334	11	11
ENST00000435915.1	ENSG00000226334.2	ENST00000435915	ENSG00000226334	11	11
ENST00000661986.1	ENSG00000230013.3	CT70-205	CT70	11	11
ENST00000654661.1	ENSG00000230013.3	CT70-202	CT70	11	11
ENST00000783592.1	ENSG00000230013.3	CT70-209	CT70	11	11
ENST00000665890.1	ENSG00000230013.3	CT70-206	CT70	11	11
ENST00000658693.1	ENSG00000230013.3	CT70-203	CT70	11	11
ENST00000783593.1	ENSG00000230013.3	CT70-210	CT70	11	11
ENST00000659359.1	ENSG00000230013.3	CT70-204	CT70	11	11
ENST00000670487.1	ENSG00000230013.3	CT70-208	CT70	11	11
ENST00000457720.1	ENSG00000230013.3	CT70-201	CT70	11	11
ENST00000665997.1	ENSG00000230013.3	CT70-207	CT70	11	11
ENST00000760088.1	ENSG00000299043.1	ENST00000760088	ENSG00000299043	11	11
ENST00000760085.1	ENSG00000299043.1	ENST00000760085	ENSG00000299043	11	11
ENST00000760086.1	ENSG00000299043.1	ENST00000760086	ENSG00000299043	11	11
ENST00000760087.1	ENSG00000299043.1	ENST00000760087	ENSG00000299043	11	11
ENST00000666856.1	ENSG00000286536.2	ENST00000666856	ENSG00000286536	11	11
ENST00000736229.1	ENSG00000286536.2	ENST00000736229	ENSG00000286536	11	11
ENST00000736231.1	ENSG00000286536.2	ENST00000736231	ENSG00000286536	11	11
ENST00000736236.1	ENSG00000286536.2	ENST00000736236	ENSG00000286536	11	11
ENST00000736239.1	ENSG00000286536.2	ENST00000736239	ENSG00000286536	11	11
ENST00000736235.1	ENSG00000286536.2	ENST00000736235	ENSG00000286536	11	11
ENST00000736234.1	ENSG00000286536.2	ENST00000736234	ENSG00000286536	11	11
ENST00000736233.1	ENSG00000286536.2	ENST00000736233	ENSG00000286536	11	11
ENST00000736243.1	ENSG00000286536.2	ENST00000736243	ENSG00000286536	11	11
ENST00000736242.1	ENSG00000286536.2	ENST00000736242	ENSG00000286536	11	11
ENST00000736240.1	ENSG00000286536.2	ENST00000736240	ENSG00000286536	11	11
ENST00000736241.1	ENSG00000286536.2	ENST00000736241	ENSG00000286536	11	11
ENST00000736237.1	ENSG00000286536.2	ENST00000736237	ENSG00000286536	11	11
ENST00000736238.1	ENSG00000286536.2	ENST00000736238	ENSG00000286536	11	11
ENST00000736244.1	ENSG00000286536.2	ENST00000736244	ENSG00000286536	11	11
ENST00000736245.1	ENSG00000286536.2	ENST00000736245	ENSG00000286536	11	11
ENST00000736246.1	ENSG00000286536.2	ENST00000736246	ENSG00000286536	11	11
ENST00000736248.1	ENSG00000286536.2	ENST00000736248	ENSG00000286536	11	11
ENST00000736250.1	ENSG00000286536.2	ENST00000736250	ENSG00000286536	11	11
ENST00000736249.1	ENSG00000286536.2	ENST00000736249	ENSG00000286536	11	11
ENST00000736247.1	ENSG00000286536.2	ENST00000736247	ENSG00000286536	11	11
ENST00000686469.1	ENSG00000289227.1	ENST00000686469	ENSG00000289227	11	11
ENST00000421614.3	ENSG00000228317.3	FKTN-AS1-201	FKTN-AS1	11	11
ENST00000815595.1	ENSG00000228317.3	FKTN-AS1-206	FKTN-AS1	11	11
ENST00000815594.1	ENSG00000228317.3	FKTN-AS1-205	FKTN-AS1	11	11
ENST00000815593.1	ENSG00000228317.3	FKTN-AS1-204	FKTN-AS1	11	11
ENST00000815592.1	ENSG00000228317.3	FKTN-AS1-203	FKTN-AS1	11	11
ENST00000815596.1	ENSG00000228317.3	FKTN-AS1-207	FKTN-AS1	11	11
ENST00000623713.1	ENSG00000279609.1	ENST00000623713	ENSG00000279609	11	11
ENST00000849791.1	ENSG00000310433.1	ENST00000849791	ENSG00000310433	11	11
ENST00000849792.1	ENSG00000310433.1	ENST00000849792	ENSG00000310433	11	11
ENST00000796432.1	ENSG00000303675.1	ENST00000796432	ENSG00000303675	11	11
ENST00000796532.1	ENSG00000303685.1	ENST00000796532	ENSG00000303685	11	11
ENST00000796534.1	ENSG00000303685.1	ENST00000796534	ENSG00000303685	11	11
ENST00000796533.1	ENSG00000303685.1	ENST00000796533	ENSG00000303685	11	11
ENST00000796723.1	ENSG00000234323.11	LINC01505-370	LINC01505	11	11
ENST00000766373.1	ENSG00000299785.1	ENST00000766373	ENSG00000299785	11	11
ENST00000445897.2	ENSG00000225002.2	ENST00000445897	ENSG00000225002	11	11
ENST00000793808.1	ENSG00000234323.11	LINC01505-367	LINC01505	11	11
ENST00000793806.1	ENSG00000234323.11	LINC01505-365	LINC01505	11	11
ENST00000793810.1	ENSG00000234323.11	LINC01505-369	LINC01505	11	11
ENST00000793809.1	ENSG00000234323.11	LINC01505-368	LINC01505	11	11
ENST00000793805.1	ENSG00000234323.11	LINC01505-364	LINC01505	11	11
ENST00000666690.2	ENSG00000234323.11	LINC01505-226	LINC01505	11	11
ENST00000659247.1	ENSG00000234323.11	LINC01505-216	LINC01505	11	11
ENST00000425709.3	ENSG00000234323.11	LINC01505-202	LINC01505	11	11
ENST00000788760.1	ENSG00000234323.11	LINC01505-325	LINC01505	11	11
ENST00000663508.2	ENSG00000234323.11	LINC01505-217	LINC01505	11	11
ENST00000788700.1	ENSG00000234323.11	LINC01505-265	LINC01505	11	11
ENST00000788730.1	ENSG00000234323.11	LINC01505-295	LINC01505	11	11
ENST00000788728.1	ENSG00000234323.11	LINC01505-293	LINC01505	11	11
ENST00000788731.1	ENSG00000234323.11	LINC01505-296	LINC01505	11	11
ENST00000788681.1	ENSG00000234323.11	LINC01505-246	LINC01505	11	11
ENST00000788701.1	ENSG00000234323.11	LINC01505-266	LINC01505	11	11
ENST00000655266.1	ENSG00000234323.11	LINC01505-209	LINC01505	11	11
ENST00000670335.1	ENSG00000234323.11	LINC01505-230	LINC01505	11	11
ENST00000665119.1	ENSG00000234323.11	LINC01505-222	LINC01505	11	11
ENST00000788702.1	ENSG00000234323.11	LINC01505-267	LINC01505	11	11
ENST00000664703.1	ENSG00000234323.11	LINC01505-220	LINC01505	11	11
ENST00000663705.3	ENSG00000234323.11	LINC01505-218	LINC01505	11	11
ENST00000656689.1	ENSG00000234323.11	LINC01505-212	LINC01505	11	11
ENST00000788739.1	ENSG00000234323.11	LINC01505-304	LINC01505	11	11
ENST00000788732.1	ENSG00000234323.11	LINC01505-297	LINC01505	11	11
ENST00000788703.1	ENSG00000234323.11	LINC01505-268	LINC01505	11	11
ENST00000788765.1	ENSG00000234323.11	LINC01505-328	LINC01505	11	11
ENST00000788720.1	ENSG00000234323.11	LINC01505-285	LINC01505	11	11
ENST00000411451.3	ENSG00000234323.11	LINC01505-201	LINC01505	11	11
ENST00000685173.1	ENSG00000234323.11	LINC01505-231	LINC01505	11	11
ENST00000690853.1	ENSG00000234323.11	LINC01505-237	LINC01505	11	11
ENST00000788775.1	ENSG00000234323.11	LINC01505-338	LINC01505	11	11
ENST00000788767.1	ENSG00000234323.11	LINC01505-330	LINC01505	11	11
ENST00000788766.1	ENSG00000234323.11	LINC01505-329	LINC01505	11	11
ENST00000665373.1	ENSG00000234323.11	LINC01505-223	LINC01505	11	11
ENST00000788764.1	ENSG00000234323.11	LINC01505-327	LINC01505	11	11
ENST00000788762.1	ENSG00000234323.11	LINC01505-326	LINC01505	11	11
ENST00000668979.1	ENSG00000234323.11	LINC01505-229	LINC01505	11	11
ENST00000658723.2	ENSG00000234323.11	LINC01505-214	LINC01505	11	11
ENST00000664212.1	ENSG00000234323.11	LINC01505-219	LINC01505	11	11
ENST00000659198.2	ENSG00000234323.11	LINC01505-215	LINC01505	11	11
ENST00000653693.1	ENSG00000234323.11	LINC01505-208	LINC01505	11	11
ENST00000788749.1	ENSG00000234323.11	LINC01505-314	LINC01505	11	11
ENST00000788750.1	ENSG00000234323.11	LINC01505-315	LINC01505	11	11
ENST00000788748.1	ENSG00000234323.11	LINC01505-313	LINC01505	11	11
ENST00000788743.1	ENSG00000234323.11	LINC01505-308	LINC01505	11	11
ENST00000788744.1	ENSG00000234323.11	LINC01505-309	LINC01505	11	11
ENST00000788741.1	ENSG00000234323.11	LINC01505-306	LINC01505	11	11
ENST00000788740.1	ENSG00000234323.11	LINC01505-305	LINC01505	11	11
ENST00000788738.1	ENSG00000234323.11	LINC01505-303	LINC01505	11	11
ENST00000693637.2	ENSG00000234323.11	LINC01505-240	LINC01505	11	11
ENST00000788733.1	ENSG00000234323.11	LINC01505-298	LINC01505	11	11
ENST00000788742.1	ENSG00000234323.11	LINC01505-307	LINC01505	11	11
ENST00000687669.3	ENSG00000234323.11	LINC01505-234	LINC01505	11	11
ENST00000788729.1	ENSG00000234323.11	LINC01505-294	LINC01505	11	11
ENST00000788721.1	ENSG00000234323.11	LINC01505-286	LINC01505	11	11
ENST00000701643.1	ENSG00000234323.11	LINC01505-243	LINC01505	11	11
ENST00000788719.1	ENSG00000234323.11	LINC01505-284	LINC01505	11	11
ENST00000788709.1	ENSG00000234323.11	LINC01505-274	LINC01505	11	11
ENST00000788707.1	ENSG00000234323.11	LINC01505-272	LINC01505	11	11
ENST00000788708.1	ENSG00000234323.11	LINC01505-273	LINC01505	11	11
ENST00000788705.1	ENSG00000234323.11	LINC01505-270	LINC01505	11	11
ENST00000788704.1	ENSG00000234323.11	LINC01505-269	LINC01505	11	11
ENST00000788687.1	ENSG00000234323.11	LINC01505-252	LINC01505	11	11
ENST00000788688.1	ENSG00000234323.11	LINC01505-253	LINC01505	11	11
ENST00000788689.1	ENSG00000234323.11	LINC01505-254	LINC01505	11	11
ENST00000788682.1	ENSG00000234323.11	LINC01505-247	LINC01505	11	11
ENST00000788683.1	ENSG00000234323.11	LINC01505-248	LINC01505	11	11
ENST00000788684.1	ENSG00000234323.11	LINC01505-249	LINC01505	11	11
ENST00000788685.1	ENSG00000234323.11	LINC01505-250	LINC01505	11	11
ENST00000788686.1	ENSG00000234323.11	LINC01505-251	LINC01505	11	11
ENST00000668842.1	ENSG00000234323.11	LINC01505-228	LINC01505	11	11
ENST00000664960.2	ENSG00000234323.11	LINC01505-221	LINC01505	11	11
ENST00000788771.1	ENSG00000234323.11	LINC01505-334	LINC01505	11	11
ENST00000788768.1	ENSG00000234323.11	LINC01505-331	LINC01505	11	11
ENST00000788755.1	ENSG00000234323.11	LINC01505-320	LINC01505	11	11
ENST00000788753.1	ENSG00000234323.11	LINC01505-318	LINC01505	11	11
ENST00000788734.1	ENSG00000234323.11	LINC01505-299	LINC01505	11	11
ENST00000788722.1	ENSG00000234323.11	LINC01505-287	LINC01505	11	11
ENST00000788711.1	ENSG00000234323.11	LINC01505-276	LINC01505	11	11
ENST00000788706.1	ENSG00000234323.11	LINC01505-271	LINC01505	11	11
ENST00000788690.1	ENSG00000234323.11	LINC01505-255	LINC01505	11	11
ENST00000656069.1	ENSG00000234323.11	LINC01505-211	LINC01505	11	11
ENST00000665947.1	ENSG00000234323.11	LINC01505-225	LINC01505	11	11
ENST00000665889.1	ENSG00000234323.11	LINC01505-224	LINC01505	11	11
ENST00000658295.1	ENSG00000234323.11	LINC01505-213	LINC01505	11	11
ENST00000655864.1	ENSG00000234323.11	LINC01505-210	LINC01505	11	11
ENST00000788710.1	ENSG00000234323.11	LINC01505-275	LINC01505	11	11
ENST00000788769.1	ENSG00000234323.11	LINC01505-332	LINC01505	11	11
ENST00000788778.1	ENSG00000234323.11	LINC01505-341	LINC01505	11	11
ENST00000788777.1	ENSG00000234323.11	LINC01505-340	LINC01505	11	11
ENST00000788776.1	ENSG00000234323.11	LINC01505-339	LINC01505	11	11
ENST00000692913.1	ENSG00000234323.11	LINC01505-239	LINC01505	11	11
ENST00000788770.1	ENSG00000234323.11	LINC01505-333	LINC01505	11	11
ENST00000686957.1	ENSG00000234323.11	LINC01505-233	LINC01505	11	11
ENST00000788754.1	ENSG00000234323.11	LINC01505-319	LINC01505	11	11
ENST00000788756.1	ENSG00000234323.11	LINC01505-321	LINC01505	11	11
ENST00000788752.1	ENSG00000234323.11	LINC01505-317	LINC01505	11	11
ENST00000788745.1	ENSG00000234323.11	LINC01505-310	LINC01505	11	11
ENST00000788746.1	ENSG00000234323.11	LINC01505-311	LINC01505	11	11
ENST00000788747.1	ENSG00000234323.11	LINC01505-312	LINC01505	11	11
ENST00000788737.1	ENSG00000234323.11	LINC01505-302	LINC01505	11	11
ENST00000685899.1	ENSG00000234323.11	LINC01505-232	LINC01505	11	11
ENST00000788735.1	ENSG00000234323.11	LINC01505-300	LINC01505	11	11
ENST00000689497.2	ENSG00000234323.11	LINC01505-236	LINC01505	11	11
ENST00000691180.1	ENSG00000234323.11	LINC01505-238	LINC01505	11	11
ENST00000788727.1	ENSG00000234323.11	LINC01505-292	LINC01505	11	11
ENST00000788726.1	ENSG00000234323.11	LINC01505-291	LINC01505	11	11
ENST00000788723.1	ENSG00000234323.11	LINC01505-288	LINC01505	11	11
ENST00000788724.1	ENSG00000234323.11	LINC01505-289	LINC01505	11	11
ENST00000788725.1	ENSG00000234323.11	LINC01505-290	LINC01505	11	11
ENST00000788718.1	ENSG00000234323.11	LINC01505-283	LINC01505	11	11
ENST00000788715.1	ENSG00000234323.11	LINC01505-280	LINC01505	11	11
ENST00000788714.1	ENSG00000234323.11	LINC01505-279	LINC01505	11	11
ENST00000788712.1	ENSG00000234323.11	LINC01505-277	LINC01505	11	11
ENST00000788713.1	ENSG00000234323.11	LINC01505-278	LINC01505	11	11
ENST00000688893.1	ENSG00000234323.11	LINC01505-235	LINC01505	11	11
ENST00000788699.1	ENSG00000234323.11	LINC01505-264	LINC01505	11	11
ENST00000788698.1	ENSG00000234323.11	LINC01505-263	LINC01505	11	11
ENST00000700793.1	ENSG00000234323.11	LINC01505-241	LINC01505	11	11
ENST00000788691.1	ENSG00000234323.11	LINC01505-256	LINC01505	11	11
ENST00000788692.1	ENSG00000234323.11	LINC01505-257	LINC01505	11	11
ENST00000788693.1	ENSG00000234323.11	LINC01505-258	LINC01505	11	11
ENST00000788694.1	ENSG00000234323.11	LINC01505-259	LINC01505	11	11
ENST00000788695.1	ENSG00000234323.11	LINC01505-260	LINC01505	11	11
ENST00000788696.1	ENSG00000234323.11	LINC01505-261	LINC01505	11	11
ENST00000788697.1	ENSG00000234323.11	LINC01505-262	LINC01505	11	11
ENST00000788751.1	ENSG00000234323.11	LINC01505-316	LINC01505	11	11
ENST00000788716.1	ENSG00000234323.11	LINC01505-281	LINC01505	11	11
ENST00000788736.1	ENSG00000234323.11	LINC01505-301	LINC01505	11	11
ENST00000788717.1	ENSG00000234323.11	LINC01505-282	LINC01505	11	11
ENST00000788772.1	ENSG00000234323.11	LINC01505-335	LINC01505	11	11
ENST00000435485.5	ENSG00000234323.11	LINC01505-203	LINC01505	11	11
ENST00000788790.1	ENSG00000234323.11	LINC01505-353	LINC01505	11	11
ENST00000788759.1	ENSG00000234323.11	LINC01505-324	LINC01505	11	11
ENST00000788757.1	ENSG00000234323.11	LINC01505-322	LINC01505	11	11
ENST00000788781.1	ENSG00000234323.11	LINC01505-344	LINC01505	11	11
ENST00000788758.1	ENSG00000234323.11	LINC01505-323	LINC01505	11	11
ENST00000788780.1	ENSG00000234323.11	LINC01505-343	LINC01505	11	11
ENST00000788774.1	ENSG00000234323.11	LINC01505-337	LINC01505	11	11
ENST00000788773.1	ENSG00000234323.11	LINC01505-336	LINC01505	11	11
ENST00000430534.1	ENSG00000229297.1	ENST00000430534	ENSG00000229297	11	11
ENST00000662996.2	ENSG00000237062.3	ENST00000662996	ENSG00000237062	11	11
ENST00000446206.1	ENSG00000237062.3	ENST00000446206	ENSG00000237062	11	11
ENST00000657970.1	ENSG00000237062.3	ENST00000657970	ENSG00000237062	11	11
ENST00000667292.2	ENSG00000234323.11	LINC01505-227	LINC01505	11	11
ENST00000444985.7	ENSG00000234323.11	LINC01505-204	LINC01505	11	11
ENST00000788786.1	ENSG00000234323.11	LINC01505-349	LINC01505	11	11
ENST00000788797.1	ENSG00000234323.11	LINC01505-360	LINC01505	11	11
ENST00000788787.1	ENSG00000234323.11	LINC01505-350	LINC01505	11	11
ENST00000788788.1	ENSG00000234323.11	LINC01505-351	LINC01505	11	11
ENST00000788789.1	ENSG00000234323.11	LINC01505-352	LINC01505	11	11
ENST00000788798.1	ENSG00000234323.11	LINC01505-361	LINC01505	11	11
ENST00000788782.1	ENSG00000234323.11	LINC01505-345	LINC01505	11	11
ENST00000788793.1	ENSG00000234323.11	LINC01505-356	LINC01505	11	11
ENST00000788795.1	ENSG00000234323.11	LINC01505-358	LINC01505	11	11
ENST00000788799.1	ENSG00000234323.11	LINC01505-362	LINC01505	11	11
ENST00000788791.1	ENSG00000234323.11	LINC01505-354	LINC01505	11	11
ENST00000788794.1	ENSG00000234323.11	LINC01505-357	LINC01505	11	11
ENST00000637046.1	ENSG00000234323.11	LINC01505-206	LINC01505	11	11
ENST00000701249.2	ENSG00000234323.11	LINC01505-242	LINC01505	11	11
ENST00000788792.1	ENSG00000234323.11	LINC01505-355	LINC01505	11	11
ENST00000788783.1	ENSG00000234323.11	LINC01505-346	LINC01505	11	11
ENST00000788796.1	ENSG00000234323.11	LINC01505-359	LINC01505	11	11
ENST00000788785.1	ENSG00000234323.11	LINC01505-348	LINC01505	11	11
ENST00000788784.1	ENSG00000234323.11	LINC01505-347	LINC01505	11	11
ENST00000789446.1	ENSG00000302772.1	ENST00000789446	ENSG00000302772	11	11
ENST00000788800.1	ENSG00000234323.11	LINC01505-363	LINC01505	11	11
ENST00000839929.1	ENSG00000309269.1	ENST00000839929	ENSG00000309269	11	11
ENST00000789230.1	ENSG00000302724.1	ENST00000789230	ENSG00000302724	11	11
ENST00000789231.1	ENSG00000302724.1	ENST00000789231	ENSG00000302724	11	11
ENST00000789232.1	ENSG00000302724.1	ENST00000789232	ENSG00000302724	11	11
ENST00000789001.1	ENSG00000302701.1	ENST00000789001	ENSG00000302701	11	11
ENST00000439901.1	ENSG00000230782.2	ENST00000439901	ENSG00000230782	11	11
ENST00000824800.1	ENSG00000230782.2	ENST00000824800	ENSG00000230782	11	11
ENST00000418656.2	ENSG00000230782.2	ENST00000418656	ENSG00000230782	11	11
ENST00000814908.1	ENSG00000306039.1	ENST00000814908	ENSG00000306039	11	11
ENST00000807601.1	ENSG00000304997.1	ENST00000807601	ENSG00000304997	11	11
ENST00000807600.1	ENSG00000304997.1	ENST00000807600	ENSG00000304997	11	11
ENST00000807761.1	ENSG00000305014.1	ENST00000807761	ENSG00000305014	11	11
ENST00000807760.1	ENSG00000305014.1	ENST00000807760	ENSG00000305014	11	11
ENST00000807759.1	ENSG00000305014.1	ENST00000807759	ENSG00000305014	11	11
ENST00000807602.1	ENSG00000304997.1	ENST00000807602	ENSG00000304997	11	11
ENST00000761574.1	ENSG00000299203.1	ENST00000761574	ENSG00000299203	11	11
ENST00000761575.1	ENSG00000299203.1	ENST00000761575	ENSG00000299203	11	11
ENST00000761571.1	ENSG00000299203.1	ENST00000761571	ENSG00000299203	11	11
ENST00000761572.1	ENSG00000299203.1	ENST00000761572	ENSG00000299203	11	11
ENST00000761573.1	ENSG00000299203.1	ENST00000761573	ENSG00000299203	11	11
ENST00000837839.1	ENSG00000309014.1	ENST00000837839	ENSG00000309014	11	11
ENST00000659615.1	ENSG00000226825.3	LINC01509-205	LINC01509	11	11
ENST00000654319.1	ENSG00000226825.3	LINC01509-203	LINC01509	11	11
ENST00000837951.1	ENSG00000226825.3	LINC01509-206	LINC01509	11	11
ENST00000423523.1	ENSG00000226825.3	LINC01509-202	LINC01509	11	11
ENST00000415302.2	ENSG00000226825.3	LINC01509-201	LINC01509	11	11
ENST00000655513.1	ENSG00000226825.3	LINC01509-204	LINC01509	11	11
ENST00000837952.1	ENSG00000226825.3	LINC01509-207	LINC01509	11	11
ENST00000702329.1	ENSG00000289987.1	ENST00000702329	ENSG00000289987	11	11
ENST00000834237.1	ENSG00000308462.1	ENST00000834237	ENSG00000308462	11	11
ENST00000834238.1	ENSG00000308462.1	ENST00000834238	ENSG00000308462	11	11
ENST00000834236.1	ENSG00000308462.1	ENST00000834236	ENSG00000308462	11	11
ENST00000834077.1	ENSG00000308445.1	ENST00000834077	ENSG00000308445	11	11
ENST00000771090.1	ENSG00000300342.1	ENST00000771090	ENSG00000300342	11	11
