transcript_id	gene_id	transcript_name	gene_name	high_confident_pass_count	strict_pass_count	basic_pass_count	genome_count	high_confident_all_genomes
ENST00000518967.2	ENSG00000254092.5	ENST00000518967	ENSG00000254092	11	11	11	11	1
ENST00000795353.1	ENSG00000254092.5	ENST00000795353	ENSG00000254092	11	11	11	11	1
ENST00000702554.2	ENSG00000254092.5	ENST00000702554	ENSG00000254092	11	11	11	11	1
ENST00000655445.2	ENSG00000254092.5	ENST00000655445	ENSG00000254092	11	11	11	11	1
ENST00000795364.1	ENSG00000254092.5	ENST00000795364	ENSG00000254092	11	11	11	11	1
ENST00000795360.1	ENSG00000254092.5	ENST00000795360	ENSG00000254092	11	11	11	11	1
ENST00000795357.1	ENSG00000254092.5	ENST00000795357	ENSG00000254092	9	9	9	11	0
ENST00000795356.1	ENSG00000254092.5	ENST00000795356	ENSG00000254092	11	11	11	11	1
ENST00000795355.1	ENSG00000254092.5	ENST00000795355	ENSG00000254092	11	11	11	11	1
ENST00000795354.1	ENSG00000254092.5	ENST00000795354	ENSG00000254092	11	11	11	11	1
ENST00000795350.1	ENSG00000254092.5	ENST00000795350	ENSG00000254092	11	11	11	11	1
ENST00000795359.1	ENSG00000254092.5	ENST00000795359	ENSG00000254092	9	9	9	11	0
ENST00000795361.1	ENSG00000254092.5	ENST00000795361	ENSG00000254092	11	11	11	11	1
ENST00000523852.5	ENSG00000253147.5	LINC03023-202	LINC03023	11	11	11	11	1
ENST00000523035.1	ENSG00000253147.5	LINC03023-201	LINC03023	11	11	11	11	1
ENST00000519605.1	ENSG00000254026.1	LINC03023-203	LINC03023	9	11	11	11	0
ENST00000653516.1	ENSG00000253199.2	LINC02153-203	LINC02153	11	11	11	11	1
ENST00000656273.1	ENSG00000253199.2	LINC02153-204	LINC02153	11	11	11	11	1
ENST00000657661.1	ENSG00000253199.2	LINC02153-206	LINC02153	11	11	11	11	1
ENST00000517573.1	ENSG00000253199.2	LINC02153-201	LINC02153	11	11	11	11	1
ENST00000668301.2	ENSG00000253199.2	LINC02153-210	LINC02153	11	11	11	11	1
ENST00000668628.2	ENSG00000253199.2	LINC02153-211	LINC02153	11	11	11	11	1
ENST00000660502.1	ENSG00000253199.2	LINC02153-207	LINC02153	11	11	11	11	1
ENST00000657153.1	ENSG00000253199.2	LINC02153-205	LINC02153	11	11	11	11	1
ENST00000666963.1	ENSG00000253199.2	LINC02153-209	LINC02153	11	11	11	11	1
ENST00000522604.1	ENSG00000253199.2	LINC02153-202	LINC02153	11	11	11	11	1
ENST00000660936.1	ENSG00000253199.2	LINC02153-208	LINC02153	11	11	11	11	1
ENST00000795358.1	ENSG00000254092.5	ENST00000795358	ENSG00000254092	11	11	11	11	1
ENST00000656144.1	ENSG00000254092.5	ENST00000656144	ENSG00000254092	11	11	11	11	1
ENST00000663309.1	ENSG00000254040.3	ENST00000663309	ENSG00000254040	11	11	11	11	1
ENST00000517994.1	ENSG00000254040.3	ENST00000517994	ENSG00000254040	11	11	11	11	1
ENST00000795493.1	ENSG00000254040.3	ENST00000795493	ENSG00000254040	9	9	9	11	0
ENST00000795363.1	ENSG00000254092.5	ENST00000795363	ENSG00000254092	11	11	11	11	1
ENST00000795362.1	ENSG00000254092.5	ENST00000795362	ENSG00000254092	11	11	11	11	1
ENST00000692323.3	ENSG00000254092.5	ENST00000692323	ENSG00000254092	11	11	11	11	1
ENST00000623880.1	ENSG00000280215.1	ENST00000623880	ENSG00000280215	8	10	11	11	0
ENST00000666587.1	ENSG00000286346.2	ENST00000666587	ENSG00000286346	11	11	11	11	1
ENST00000751545.1	ENSG00000286346.2	ENST00000751545	ENSG00000286346	11	11	11	11	1
ENST00000659453.1	ENSG00000254092.5	ENST00000659453	ENSG00000254092	4	4	4	11	0
ENST00000657734.1	ENSG00000254092.5	ENST00000657734	ENSG00000254092	0	0	0	11	0
ENST00000660933.1	ENSG00000254334.3	LINC03093-203	LINC03093	11	11	11	11	1
ENST00000519996.2	ENSG00000254334.3	LINC03093-201	LINC03093	11	11	11	11	1
ENST00000522755.1	ENSG00000254334.3	LINC03093-202	LINC03093	11	11	11	11	1
ENST00000729281.1	ENSG00000254334.3	LINC03093-204	LINC03093	11	11	11	11	1
ENST00000729282.1	ENSG00000254334.3	LINC03093-205	LINC03093	11	11	11	11	1
ENST00000808782.1	ENSG00000305102.1	ENST00000808782	ENSG00000305102	11	11	11	11	1
ENST00000808783.1	ENSG00000305102.1	ENST00000808783	ENSG00000305102	11	11	11	11	1
ENST00000808781.1	ENSG00000305102.1	ENST00000808781	ENSG00000305102	11	11	11	11	1
ENST00000808784.1	ENSG00000305102.1	ENST00000808784	ENSG00000305102	11	11	11	11	1
ENST00000808905.1	ENSG00000305123.1	ENST00000808905	ENSG00000305123	11	11	11	11	1
ENST00000808785.1	ENSG00000305102.1	ENST00000808785	ENSG00000305102	11	11	11	11	1
ENST00000719487.1	ENSG00000293853.1	ENST00000719487	ENSG00000293853	11	11	11	11	1
ENST00000839800.1	ENSG00000309245.1	ENST00000839800	ENSG00000309245	11	11	11	11	1
ENST00000839799.1	ENSG00000309245.1	ENST00000839799	ENSG00000309245	11	11	11	11	1
ENST00000816885.1	ENSG00000306304.1	ENST00000816885	ENSG00000306304	11	11	11	11	1
ENST00000728549.1	ENSG00000295189.1	ENST00000728549	ENSG00000295189	11	11	11	11	1
ENST00000728632.1	ENSG00000295206.1	ENST00000728632	ENSG00000295206	11	11	11	11	1
ENST00000829724.1	ENSG00000307912.1	ENST00000829724	ENSG00000307912	11	11	11	11	1
ENST00000812079.1	ENSG00000305633.1	ENST00000812079	ENSG00000305633	11	11	11	11	1
ENST00000619681.1	ENSG00000177725.6	ENST00000619681	ENSG00000177725	11	11	11	11	1
ENST00000647689.2	ENSG00000285881.2	ENST00000647689	ENSG00000285881	11	11	11	11	1
ENST00000839036.1	ENSG00000309144.1	ENST00000839036	ENSG00000309144	11	11	11	11	1
ENST00000822414.1	ENSG00000254064.2	PIWIL2-DT-202	PIWIL2-DT	9	9	9	11	0
ENST00000523556.2	ENSG00000254064.2	PIWIL2-DT-201	PIWIL2-DT	11	11	11	11	1
ENST00000822415.1	ENSG00000254064.2	PIWIL2-DT-203	PIWIL2-DT	11	11	11	11	1
ENST00000751417.1	ENSG00000297857.1	ENST00000751417	ENSG00000297857	11	11	11	11	1
ENST00000751414.1	ENSG00000297857.1	ENST00000751414	ENSG00000297857	11	11	11	11	1
ENST00000751416.1	ENSG00000297857.1	ENST00000751416	ENSG00000297857	11	11	11	11	1
ENST00000751415.1	ENSG00000297857.1	ENST00000751415	ENSG00000297857	11	11	11	11	1
ENST00000668235.1	ENSG00000251034.2	ENST00000668235	ENSG00000251034	11	11	11	11	1
ENST00000664810.1	ENSG00000251034.2	ENST00000664810	ENSG00000251034	11	11	11	11	1
ENST00000662002.1	ENSG00000251034.2	ENST00000662002	ENSG00000251034	11	11	11	11	1
ENST00000514980.1	ENSG00000251034.2	ENST00000514980	ENSG00000251034	11	11	11	11	1
ENST00000656016.2	ENSG00000287467.2	ENST00000656016	ENSG00000287467	11	11	11	11	1
ENST00000816458.1	ENSG00000287467.2	ENST00000816458	ENSG00000287467	11	11	11	11	1
ENST00000728167.1	ENSG00000295118.1	ENST00000728167	ENSG00000295118	11	11	11	11	1
ENST00000770313.1	ENSG00000254230.2	ENST00000770313	ENSG00000254230	11	11	11	11	1
ENST00000517384.1	ENSG00000254230.2	ENST00000517384	ENSG00000254230	11	11	11	11	1
ENST00000829016.1	ENSG00000307812.1	ENST00000829016	ENSG00000307812	11	11	11	11	1
ENST00000521025.1	ENSG00000253200.1	ENST00000521025	ENSG00000253200	11	11	11	11	1
ENST00000820783.1	ENSG00000306753.1	ENST00000820783	ENSG00000306753	11	11	11	11	1
ENST00000566457.1	ENSG00000261026.1	ENST00000566457	ENSG00000261026	11	11	11	11	1
ENST00000844055.1	ENSG00000309805.1	ENST00000844055	ENSG00000309805	11	11	11	11	1
ENST00000523627.1	ENSG00000253125.1	EGR3-AS1-203	EGR3-AS1	11	11	11	11	1
ENST00000685420.3	ENSG00000289521.3	ENST00000685420	ENSG00000289521	11	11	11	11	1
ENST00000785400.1	ENSG00000289521.3	ENST00000785400	ENSG00000289521	11	11	11	11	1
ENST00000785393.1	ENSG00000289521.3	ENST00000785393	ENSG00000289521	11	11	11	11	1
ENST00000785394.1	ENSG00000289521.3	ENST00000785394	ENSG00000289521	11	11	11	11	1
ENST00000785527.1	ENSG00000302282.1	ENST00000785527	ENSG00000302282	11	11	11	11	1
ENST00000785528.1	ENSG00000302282.1	ENST00000785528	ENSG00000302282	11	11	11	11	1
ENST00000785526.1	ENSG00000302282.1	ENST00000785526	ENSG00000302282	11	11	11	11	1
ENST00000785525.1	ENSG00000302282.1	ENST00000785525	ENSG00000302282	11	11	11	11	1
ENST00000785395.1	ENSG00000289521.3	ENST00000785395	ENSG00000289521	11	11	11	11	1
ENST00000785396.1	ENSG00000289521.3	ENST00000785396	ENSG00000289521	11	11	11	11	1
ENST00000785397.1	ENSG00000289521.3	ENST00000785397	ENSG00000289521	11	11	11	11	1
ENST00000785399.1	ENSG00000289521.3	ENST00000785399	ENSG00000289521	11	11	11	11	1
ENST00000785398.1	ENSG00000289521.3	ENST00000785398	ENSG00000289521	11	11	11	11	1
ENST00000665743.1	ENSG00000287812.2	ENST00000665743	ENSG00000287812	11	11	11	11	1
ENST00000810468.1	ENSG00000287812.2	ENST00000810468	ENSG00000287812	11	11	11	11	1
ENST00000810467.1	ENSG00000287812.2	ENST00000810467	ENSG00000287812	11	11	11	11	1
ENST00000519624.1	ENSG00000253125.1	EGR3-AS1-201	EGR3-AS1	11	11	11	11	1
ENST00000521141.1	ENSG00000253125.1	EGR3-AS1-202	EGR3-AS1	11	11	11	11	1
ENST00000831799.1	ENSG00000308114.1	ENST00000831799	ENSG00000308114	11	11	11	11	1
ENST00000520914.5	ENSG00000248738.6	ENST00000520914	ENSG00000248738	11	11	11	11	1
ENST00000511897.5	ENSG00000248738.6	ENST00000511897	ENSG00000248738	11	11	11	11	1
ENST00000522019.1	ENSG00000248738.6	ENST00000522019	ENSG00000248738	11	11	11	11	1
ENST00000831868.1	ENSG00000253142.2	ENST00000831868	ENSG00000253142	11	11	11	11	1
ENST00000831867.1	ENSG00000253142.2	ENST00000831867	ENSG00000253142	11	11	11	11	1
ENST00000522805.1	ENSG00000253142.2	ENST00000522805	ENSG00000253142	11	11	11	11	1
ENST00000831056.1	ENSG00000308097.1	ENST00000831056	ENSG00000308097	6	11	11	11	0
ENST00000831059.1	ENSG00000308097.1	ENST00000831059	ENSG00000308097	11	11	11	11	1
ENST00000831058.1	ENSG00000308097.1	ENST00000831058	ENSG00000308097	6	11	11	11	0
ENST00000745358.1	ENSG00000297092.1	ENST00000745358	ENSG00000297092	11	11	11	11	1
ENST00000745187.1	ENSG00000297078.1	ENST00000745187	ENSG00000297078	11	11	11	11	1
ENST00000745186.1	ENSG00000297078.1	ENST00000745186	ENSG00000297078	11	11	11	11	1
ENST00000745185.1	ENSG00000297078.1	ENST00000745185	ENSG00000297078	9	9	9	11	0
ENST00000745184.1	ENSG00000297078.1	ENST00000745184	ENSG00000297078	11	11	11	11	1
ENST00000523884.1	ENSG00000245025.4	RHOBTB2-AS1-202	RHOBTB2-AS1	11	11	11	11	1
ENST00000665917.1	ENSG00000245025.4	RHOBTB2-AS1-203	RHOBTB2-AS1	11	11	11	11	1
ENST00000502083.2	ENSG00000245025.4	RHOBTB2-AS1-201	RHOBTB2-AS1	11	11	11	11	1
ENST00000754420.1	ENSG00000245025.4	RHOBTB2-AS1-204	RHOBTB2-AS1	11	11	11	11	1
ENST00000501897.1	ENSG00000246130.2	TNFRSF10B-AS1-201	TNFRSF10B-AS1	11	11	11	11	1
ENST00000809992.1	ENSG00000246130.2	TNFRSF10B-AS1-202	TNFRSF10B-AS1	11	11	11	11	1
ENST00000520840.5	ENSG00000253616.5	CHILL1-201	CHILL1	11	11	11	11	1
ENST00000523806.1	ENSG00000253616.5	CHILL1-202	CHILL1	11	11	11	11	1
ENST00000397703.6	ENSG00000284948.1	ENST00000397703	ENSG00000284948	11	11	11	11	1
ENST00000749279.1	ENSG00000297613.1	ENST00000749279	ENSG00000297613	9	9	11	11	0
ENST00000518308.1	ENSG00000253930.1	TNFRSF10A-AS1-201	TNFRSF10A-AS1	11	11	11	11	1
ENST00000517774.2	ENSG00000246582.4	TNFRSF10A-DT-202	TNFRSF10A-DT	9	9	9	11	0
ENST00000840445.1	ENSG00000246582.4	TNFRSF10A-DT-214	TNFRSF10A-DT	9	11	11	11	0
ENST00000840441.1	ENSG00000246582.4	TNFRSF10A-DT-210	TNFRSF10A-DT	9	9	9	11	0
ENST00000670072.2	ENSG00000246582.4	TNFRSF10A-DT-204	TNFRSF10A-DT	9	9	9	11	0
ENST00000840443.1	ENSG00000246582.4	TNFRSF10A-DT-212	TNFRSF10A-DT	9	9	9	11	0
ENST00000840442.1	ENSG00000246582.4	TNFRSF10A-DT-211	TNFRSF10A-DT	9	9	9	11	0
ENST00000840436.1	ENSG00000246582.4	TNFRSF10A-DT-205	TNFRSF10A-DT	9	9	9	11	0
ENST00000840437.1	ENSG00000246582.4	TNFRSF10A-DT-206	TNFRSF10A-DT	9	9	9	11	0
ENST00000500853.2	ENSG00000246582.4	TNFRSF10A-DT-201	TNFRSF10A-DT	9	9	9	11	0
ENST00000840527.1	ENSG00000250714.4	ENST00000840527	ENSG00000250714	9	9	9	11	0
ENST00000840444.1	ENSG00000246582.4	TNFRSF10A-DT-213	TNFRSF10A-DT	9	9	9	11	0
ENST00000840438.1	ENSG00000246582.4	TNFRSF10A-DT-207	TNFRSF10A-DT	9	9	9	11	0
ENST00000840439.1	ENSG00000246582.4	TNFRSF10A-DT-208	TNFRSF10A-DT	9	9	9	11	0
ENST00000840440.1	ENSG00000246582.4	TNFRSF10A-DT-209	TNFRSF10A-DT	9	9	9	11	0
ENST00000511929.2	ENSG00000250714.4	ENST00000511929	ENSG00000250714	9	9	9	11	0
ENST00000840355.1	ENSG00000309331.1	ENST00000840355	ENSG00000309331	11	11	11	11	1
ENST00000522600.1	ENSG00000246582.4	TNFRSF10A-DT-203	TNFRSF10A-DT	9	9	9	11	0
ENST00000685133.1	ENSG00000289584.1	ENST00000685133	ENSG00000289584	11	11	11	11	1
ENST00000824253.1	ENSG00000307145.1	ENST00000824253	ENSG00000307145	8	8	8	11	0
ENST00000517420.2	ENSG00000253837.1	LOXL2-AS1-201	LOXL2-AS1	11	11	11	11	1
ENST00000519692.1	ENSG00000253837.1	LOXL2-AS1-202	LOXL2-AS1	11	11	11	11	1
ENST00000790790.1	ENSG00000302968.1	ENST00000790790	ENSG00000302968	11	11	11	11	1
ENST00000790793.1	ENSG00000302968.1	ENST00000790793	ENSG00000302968	11	11	11	11	1
ENST00000790791.1	ENSG00000302968.1	ENST00000790791	ENSG00000302968	11	11	11	11	1
ENST00000790795.1	ENSG00000302968.1	ENST00000790795	ENSG00000302968	11	11	11	11	1
ENST00000790796.1	ENSG00000302968.1	ENST00000790796	ENSG00000302968	11	11	11	11	1
ENST00000790792.1	ENSG00000302968.1	ENST00000790792	ENSG00000302968	9	11	11	11	0
ENST00000790794.1	ENSG00000302968.1	ENST00000790794	ENSG00000302968	11	11	11	11	1
ENST00000521021.1	ENSG00000253390.1	ENTPD4-DT-201	ENTPD4-DT	5	5	5	11	0
ENST00000806162.1	ENSG00000287166.2	ENST00000806162	ENSG00000287166	11	11	11	11	1
ENST00000806281.1	ENSG00000253986.2	ENST00000806281	ENSG00000253986	11	11	11	11	1
ENST00000806280.1	ENSG00000253986.2	ENST00000806280	ENSG00000253986	11	11	11	11	1
ENST00000518590.2	ENSG00000253986.2	ENST00000518590	ENSG00000253986	11	11	11	11	1
ENST00000806283.1	ENSG00000253986.2	ENST00000806283	ENSG00000253986	11	11	11	11	1
ENST00000806282.1	ENSG00000253986.2	ENST00000806282	ENSG00000253986	11	11	11	11	1
ENST00000806284.1	ENSG00000253986.2	ENST00000806284	ENSG00000253986	11	11	11	11	1
ENST00000806285.1	ENSG00000253986.2	ENST00000806285	ENSG00000253986	11	11	11	11	1
ENST00000806287.1	ENSG00000253986.2	ENST00000806287	ENSG00000253986	11	11	11	11	1
ENST00000806288.1	ENSG00000253986.2	ENST00000806288	ENSG00000253986	11	11	11	11	1
ENST00000806289.1	ENSG00000253986.2	ENST00000806289	ENSG00000253986	11	11	11	11	1
ENST00000806286.1	ENSG00000253986.2	ENST00000806286	ENSG00000253986	11	11	11	11	1
ENST00000668387.1	ENSG00000287166.2	ENST00000668387	ENSG00000287166	11	11	11	11	1
ENST00000806290.1	ENSG00000253986.2	ENST00000806290	ENSG00000253986	11	11	11	11	1
ENST00000806391.1	ENSG00000304805.1	ENST00000806391	ENSG00000304805	11	11	11	11	1
ENST00000687004.3	ENSG00000289461.3	ENST00000687004	ENSG00000289461	11	11	11	11	1
ENST00000835202.1	ENSG00000308589.1	ENST00000835202	ENSG00000308589	11	11	11	11	1
ENST00000835200.1	ENSG00000308589.1	ENST00000835200	ENSG00000308589	11	11	11	11	1
ENST00000835201.1	ENSG00000308589.1	ENST00000835201	ENSG00000308589	11	11	11	11	1
ENST00000836831.1	ENSG00000253471.2	ENST00000836831	ENSG00000253471	11	11	11	11	1
ENST00000523874.1	ENSG00000253471.2	ENST00000523874	ENSG00000253471	11	11	11	11	1
ENST00000662066.1	ENSG00000254002.5	ENST00000662066	ENSG00000254002	11	11	11	11	1
ENST00000787650.1	ENSG00000254002.5	ENST00000787650	ENSG00000254002	11	11	11	11	1
ENST00000688227.2	ENSG00000254002.5	ENST00000688227	ENSG00000254002	10	10	11	11	0
ENST00000702219.2	ENSG00000254002.5	ENST00000702219	ENSG00000254002	10	10	11	11	0
ENST00000686210.2	ENSG00000254002.5	ENST00000686210	ENSG00000254002	10	10	11	11	0
ENST00000520375.1	ENSG00000254002.5	ENST00000520375	ENSG00000254002	9	11	11	11	0
ENST00000785770.1	ENSG00000302318.1	ENST00000785770	ENSG00000302318	11	11	11	11	1
ENST00000734528.1	ENSG00000295959.1	ENST00000734528	ENSG00000295959	11	11	11	11	1
ENST00000802606.1	ENSG00000304342.1	ENST00000802606	ENSG00000304342	11	11	11	11	1
ENST00000521681.3	ENSG00000253535.6	ADAM7-AS1-203	ADAM7-AS1	11	11	11	11	1
ENST00000773556.1	ENSG00000253535.6	ADAM7-AS1-206	ADAM7-AS1	10	10	10	11	0
ENST00000773557.1	ENSG00000253535.6	ADAM7-AS1-207	ADAM7-AS1	11	11	11	11	1
ENST00000773558.1	ENSG00000253535.6	ADAM7-AS1-208	ADAM7-AS1	11	11	11	11	1
ENST00000773707.1	ENSG00000300738.1	ENST00000773707	ENSG00000300738	11	11	11	11	1
ENST00000518988.5	ENSG00000253535.6	ADAM7-AS1-201	ADAM7-AS1	11	11	11	11	1
ENST00000523700.5	ENSG00000253535.6	ADAM7-AS1-205	ADAM7-AS1	11	11	11	11	1
ENST00000523578.5	ENSG00000253535.6	ADAM7-AS1-204	ADAM7-AS1	9	11	11	11	0
ENST00000519689.1	ENSG00000253535.6	ADAM7-AS1-202	ADAM7-AS1	0	0	0	11	0
ENST00000519364.5	ENSG00000253643.7	ADAM7-AS2-202	ADAM7-AS2	11	11	11	11	1
ENST00000835528.1	ENSG00000253643.7	ADAM7-AS2-207	ADAM7-AS2	11	11	11	11	1
ENST00000835527.1	ENSG00000253643.7	ADAM7-AS2-206	ADAM7-AS2	11	11	11	11	1
ENST00000835529.1	ENSG00000253643.7	ADAM7-AS2-208	ADAM7-AS2	11	11	11	11	1
ENST00000671216.2	ENSG00000253643.7	ADAM7-AS2-205	ADAM7-AS2	11	11	11	11	1
ENST00000519893.3	ENSG00000253643.7	ADAM7-AS2-203	ADAM7-AS2	11	11	11	11	1
ENST00000517428.5	ENSG00000253643.7	ADAM7-AS2-201	ADAM7-AS2	11	11	11	11	1
ENST00000520256.1	ENSG00000253643.7	ADAM7-AS2-204	ADAM7-AS2	11	11	11	11	1
ENST00000835532.1	ENSG00000253643.7	ADAM7-AS2-211	ADAM7-AS2	11	11	11	11	1
ENST00000835531.1	ENSG00000253643.7	ADAM7-AS2-210	ADAM7-AS2	11	11	11	11	1
ENST00000835530.1	ENSG00000253643.7	ADAM7-AS2-209	ADAM7-AS2	11	11	11	11	1
ENST00000835534.1	ENSG00000253643.7	ADAM7-AS2-213	ADAM7-AS2	11	11	11	11	1
ENST00000835533.1	ENSG00000253643.7	ADAM7-AS2-212	ADAM7-AS2	11	11	11	11	1
ENST00000836315.1	ENSG00000308775.1	ENST00000836315	ENSG00000308775	11	11	11	11	1
ENST00000607058.3	ENSG00000272163.3	ENST00000607058	ENSG00000272163	11	11	11	11	1
ENST00000781718.1	ENSG00000301773.1	ENST00000781718	ENSG00000301773	11	11	11	11	1
ENST00000781719.1	ENSG00000301773.1	ENST00000781719	ENSG00000301773	11	11	11	11	1
ENST00000781720.1	ENSG00000301773.1	ENST00000781720	ENSG00000301773	9	9	11	11	0
ENST00000781717.1	ENSG00000301773.1	ENST00000781717	ENSG00000301773	9	9	11	11	0
ENST00000781721.1	ENSG00000301773.1	ENST00000781721	ENSG00000301773	11	11	11	11	1
ENST00000607735.3	ENSG00000272157.3	ENST00000607735	ENSG00000272157	11	11	11	11	1
ENST00000814723.1	ENSG00000253832.2	ENST00000814723	ENSG00000253832	11	11	11	11	1
ENST00000814715.1	ENSG00000253832.2	ENST00000814715	ENSG00000253832	11	11	11	11	1
ENST00000814716.1	ENSG00000253832.2	ENST00000814716	ENSG00000253832	11	11	11	11	1
ENST00000814717.1	ENSG00000253832.2	ENST00000814717	ENSG00000253832	11	11	11	11	1
ENST00000814724.1	ENSG00000253832.2	ENST00000814724	ENSG00000253832	11	11	11	11	1
ENST00000814725.1	ENSG00000253832.2	ENST00000814725	ENSG00000253832	11	11	11	11	1
ENST00000522570.1	ENSG00000253832.2	ENST00000522570	ENSG00000253832	11	11	11	11	1
ENST00000814981.1	ENSG00000306055.1	ENST00000814981	ENSG00000306055	11	11	11	11	1
ENST00000814718.1	ENSG00000253832.2	ENST00000814718	ENSG00000253832	11	11	11	11	1
ENST00000670816.1	ENSG00000253832.2	ENST00000670816	ENSG00000253832	11	11	11	11	1
ENST00000814721.1	ENSG00000253832.2	ENST00000814721	ENSG00000253832	11	11	11	11	1
ENST00000814719.1	ENSG00000253832.2	ENST00000814719	ENSG00000253832	11	11	11	11	1
ENST00000814720.1	ENSG00000253832.2	ENST00000814720	ENSG00000253832	11	11	11	11	1
ENST00000814722.1	ENSG00000253832.2	ENST00000814722	ENSG00000253832	11	11	11	11	1
ENST00000814726.1	ENSG00000253832.2	ENST00000814726	ENSG00000253832	11	11	11	11	1
ENST00000819449.1	ENSG00000306575.1	ENST00000819449	ENSG00000306575	11	11	11	11	1
ENST00000819295.1	ENSG00000306541.1	ENST00000819295	ENSG00000306541	11	11	11	11	1
ENST00000819294.1	ENSG00000306541.1	ENST00000819294	ENSG00000306541	11	11	11	11	1
ENST00000819292.1	ENSG00000306541.1	ENST00000819292	ENSG00000306541	11	11	11	11	1
ENST00000819293.1	ENSG00000306541.1	ENST00000819293	ENSG00000306541	11	11	11	11	1
ENST00000819296.1	ENSG00000306541.1	ENST00000819296	ENSG00000306541	11	11	11	11	1
ENST00000819297.1	ENSG00000306541.1	ENST00000819297	ENSG00000306541	11	11	11	11	1
ENST00000819298.1	ENSG00000306541.1	ENST00000819298	ENSG00000306541	11	11	11	11	1
ENST00000819325.1	ENSG00000306554.1	ENST00000819325	ENSG00000306554	11	11	11	11	1
ENST00000741618.1	ENSG00000296754.1	ENST00000741618	ENSG00000296754	11	11	11	11	1
ENST00000741619.1	ENSG00000296754.1	ENST00000741619	ENSG00000296754	11	11	11	11	1
ENST00000741620.1	ENSG00000296754.1	ENST00000741620	ENSG00000296754	11	11	11	11	1
ENST00000653303.1	ENSG00000287185.1	ENST00000653303	ENSG00000287185	11	11	11	11	1
ENST00000659475.1	ENSG00000287185.1	ENST00000659475	ENSG00000287185	11	11	11	11	1
ENST00000653519.1	ENSG00000287185.1	ENST00000653519	ENSG00000287185	11	11	11	11	1
ENST00000786351.1	ENSG00000302393.1	ENST00000786351	ENSG00000302393	11	11	11	11	1
ENST00000786350.1	ENSG00000302393.1	ENST00000786350	ENSG00000302393	11	11	11	11	1
ENST00000786352.1	ENSG00000302393.1	ENST00000786352	ENSG00000302393	11	11	11	11	1
ENST00000786355.1	ENSG00000302393.1	ENST00000786355	ENSG00000302393	9	9	10	11	0
ENST00000786354.1	ENSG00000302393.1	ENST00000786354	ENSG00000302393	11	11	11	11	1
ENST00000786353.1	ENSG00000302393.1	ENST00000786353	ENSG00000302393	11	11	11	11	1
ENST00000786356.1	ENSG00000302393.1	ENST00000786356	ENSG00000302393	9	9	11	11	0
ENST00000523840.1	ENSG00000253476.1	ENST00000523840	ENSG00000253476	11	11	11	11	1
ENST00000688186.1	ENSG00000289357.1	ENST00000688186	ENSG00000289357	11	11	11	11	1
ENST00000736481.1	ENSG00000296113.1	ENST00000736481	ENSG00000296113	11	11	11	11	1
ENST00000670669.1	ENSG00000253100.3	ENST00000670669	ENSG00000253100	11	11	11	11	1
ENST00000661049.1	ENSG00000253100.3	ENST00000661049	ENSG00000253100	11	11	11	11	1
ENST00000668871.1	ENSG00000253100.3	ENST00000668871	ENSG00000253100	11	11	11	11	1
ENST00000728156.1	ENSG00000253100.3	ENST00000728156	ENSG00000253100	9	11	11	11	0
ENST00000654668.1	ENSG00000253100.3	ENST00000654668	ENSG00000253100	11	11	11	11	1
ENST00000728157.1	ENSG00000253100.3	ENST00000728157	ENSG00000253100	9	11	11	11	0
ENST00000728225.1	ENSG00000295140.1	ENST00000728225	ENSG00000295140	11	11	11	11	1
ENST00000671214.1	ENSG00000253100.3	ENST00000671214	ENSG00000253100	11	11	11	11	1
ENST00000662780.1	ENSG00000253100.3	ENST00000662780	ENSG00000253100	11	11	11	11	1
ENST00000517964.1	ENSG00000253100.3	ENST00000517964	ENSG00000253100	11	11	11	11	1
ENST00000654566.1	ENSG00000253100.3	ENST00000654566	ENSG00000253100	11	11	11	11	1
ENST00000656984.1	ENSG00000253100.3	ENST00000656984	ENSG00000253100	11	11	11	11	1
ENST00000657953.1	ENSG00000253100.3	ENST00000657953	ENSG00000253100	11	11	11	11	1
ENST00000522524.1	ENSG00000253342.1	ENST00000522524	ENSG00000253342	11	11	11	11	1
ENST00000649347.1	ENSG00000285890.1	ENST00000649347	ENSG00000285890	11	11	11	11	1
ENST00000520386.2	ENSG00000254178.2	ENST00000520386	ENSG00000254178	11	11	11	11	1
ENST00000799988.1	ENSG00000304137.1	ENST00000799988	ENSG00000304137	11	11	11	11	1
ENST00000793419.1	ENSG00000303292.1	ENST00000793419	ENSG00000303292	11	11	11	11	1
ENST00000793420.1	ENSG00000303292.1	ENST00000793420	ENSG00000303292	11	11	11	11	1
ENST00000793421.1	ENSG00000303292.1	ENST00000793421	ENSG00000303292	11	11	11	11	1
ENST00000793423.1	ENSG00000303292.1	ENST00000793423	ENSG00000303292	11	11	11	11	1
ENST00000793422.1	ENSG00000303292.1	ENST00000793422	ENSG00000303292	11	11	11	11	1
ENST00000785236.1	ENSG00000302262.1	ENST00000785236	ENSG00000302262	11	11	11	11	1
ENST00000793841.1	ENSG00000303348.1	ENST00000793841	ENSG00000303348	11	11	11	11	1
ENST00000793978.1	ENSG00000303370.1	ENST00000793978	ENSG00000303370	11	11	11	11	1
ENST00000730835.1	ENSG00000295547.1	ENST00000730835	ENSG00000295547	11	11	11	11	1
