gene_id	gene_name	transcript_count	alignment_strict_transcripts	bonobo_kmer_strict_transcripts	all_genomes_kmer_strict_transcripts	bonobo_three_way_transcripts	all_genomes_three_way_transcripts	expression_available	gene_expressed	expressed_sample_count	expressed_sample_fraction	mean_fpkm	median_fpkm	max_fpkm	alignment_strict	bonobo_kmer_strict	all_genomes_kmer_strict	kmer_conservation_class
ENSG00000299168.1	ENSG00000299168	4	2	4	0	2	0	True	True	70.0	0.7142857142857143	2.2980117204410533	1.26633240737829	17.1014003487624	True	True	False	Strict in bonobo only
ENSG00000280683.1	LINC01242	1	1	1	0	1	0	True	True	35.0	0.35714285714285715	0.46636482499737275	0.0	4.35150981028741	True	True	False	Strict in bonobo only
ENSG00000300658.1	ENSG00000300658	1	1	1	0	1	0	True	True	16.0	0.16326530612244897	0.6740547155062088	0.0	9.76079752306253	True	True	False	Strict in bonobo only
ENSG00000297063.1	ENSG00000297063	3	3	3	0	3	0	True	True	72.0	0.7346938775510204	1.529593898230887	0.83678234077494	10.7656245632521	True	True	False	Strict in bonobo only
ENSG00000297756.1	ENSG00000297756	1	1	1	0	1	0	True	True	56.0	0.5714285714285714	2.5861276810496943	1.2609878059384	17.2643031497274	True	True	False	Strict in bonobo only
ENSG00000260720.1	LINC01243	1	1	1	0	1	0	True	True	20.0	0.20408163265306123	0.5876693861130804	0.0	15.1118492947255	True	True	False	Strict in bonobo only
ENSG00000304572.1	ENSG00000304572	4	4	4	0	4	0	True	True	4.0	0.04081632653061224	0.12444767030192856	0.0	7.81101538227475	True	True	False	Strict in bonobo only
ENSG00000304547.1	ENSG00000304547	4	4	4	0	4	0	True	True	20.0	0.20408163265306123	0.25751146099943717	0.0	4.81082088319616	True	True	False	Strict in bonobo only
ENSG00000308674.1	ENSG00000308674	10	10	10	0	10	0	True	True	84.0	0.8571428571428571	1.1149710468372511	0.6772350966770866	4.95854610826574	True	True	False	Strict in bonobo only
ENSG00000308688.1	ENSG00000308688	3	3	3	0	3	0	True	True	35.0	0.35714285714285715	0.4609254901255945	0.0	5.96307710362055	True	True	False	Strict in bonobo only
ENSG00000302201.1	ENSG00000302201	14	14	14	0	14	0	True	True	9.0	0.09183673469387756	0.030089216309634265	0.0	0.770324167353911	True	True	False	Strict in bonobo only
ENSG00000302224.1	ENSG00000302224	2	2	2	0	2	0	True	True	1.0	0.01020408163265306	0.012110211308599898	0.0	1.18680070824279	True	True	False	Strict in bonobo only
ENSG00000295509.1	ENSG00000295509	16	16	16	0	16	0	True	True	92.0	0.9387755102040817	2.07600015031862	1.64106987294074	8.72983834104999	True	True	False	Strict in bonobo only
ENSG00000223440.1	ENSG00000223440	1	1	1	0	1	0	True	True	43.0	0.4387755102040816	0.3190178334254989	0.0	2.18397914261481	True	True	False	Strict in bonobo only
ENSG00000230516.1	ENSG00000230516	1	1	1	0	1	0	True	True	49.0	0.5	1.489896120395873	0.3880031099070055	12.5971169217846	True	True	False	Strict in bonobo only
ENSG00000295526.1	ENSG00000295526	1	1	1	0	1	0	True	True	5.0	0.05102040816326531	0.08082837067595686	0.0	2.31648707181769	True	True	False	Strict in bonobo only
ENSG00000231193.1	ENSG00000231193	1	1	1	0	1	0	True	True	51.0	0.5204081632653061	1.8524527555260148	1.18161382654075	8.52916883056418	True	True	False	Strict in bonobo only
ENSG00000305849.1	ENSG00000305849	1	1	1	0	1	0	True	True	84.0	0.8571428571428571	4.720489301604676	3.80137023815825	20.5055787135688	True	True	False	Strict in bonobo only
ENSG00000305836.1	ENSG00000305836	1	1	1	0	1	0	True	True	64.0	0.6530612244897959	1.976187093633766	1.1692442789545399	10.7958173025511	True	True	False	Strict in bonobo only
ENSG00000305860.1	ENSG00000305860	1	1	1	0	1	0	True	True	38.0	0.3877551020408163	4.2399943912849825	0.0	39.3296481715194	True	True	False	Strict in bonobo only
ENSG00000295424.1	ENSG00000295424	1	1	1	0	1	0	True	True	44.0	0.4489795918367347	4.677616493839174	0.0	95.2572788876476	True	True	False	Strict in bonobo only
ENSG00000233554.7	B4GALT1-AS1	7	7	7	0	7	0	True	True	98.0	1.0	3.91952292943089	2.63991353128803	25.7164961415171	True	True	False	Strict in bonobo only
ENSG00000300420.1	ENSG00000300420	1	1	1	0	1	0	True	True	98.0	1.0	69.13597073704496	58.0737806783457	237.953013956498	True	True	False	Strict in bonobo only
ENSG00000305061.1	ENSG00000305061	1	1	1	0	1	0	True	True	24.0	0.24489795918367346	0.6081218397953415	0.0	4.55893199176729	True	True	False	Strict in bonobo only
ENSG00000228072.2	ENSG00000228072	35	26	35	0	26	0	True	True	98.0	1.0	6.085597384083755	4.654718906530145	19.6216517656758	True	True	False	Strict in bonobo only
ENSG00000294561.1	ENSG00000294561	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000226562.6	CYP4F26P	11	11	11	0	11	0	True	True	93.0	0.9489795918367347	3.539524713753895	2.58991243503882	32.878203680483	True	True	False	Strict in bonobo only
ENSG00000299689.1	ENSG00000299689	1	1	1	0	1	0	True	True	66.0	0.673469387755102	2.679820851986381	1.296469328567655	24.0994951073252	True	True	False	Strict in bonobo only
ENSG00000293199.1	PTENP1	1	1	1	0	1	0	True	True	97.0	0.9897959183673469	2.593592672735948	2.27029657112894	9.54523612441958	True	True	False	Strict in bonobo only
ENSG00000281128.2	PTENP1-AS	3	3	3	0	3	0	True	True	96.0	0.9795918367346939	1.38221240168853	1.124961015586925	5.12501989877061	True	True	False	Strict in bonobo only
ENSG00000260947.1	ENSG00000260947	1	1	1	0	1	0	True	True	98.0	1.0	7.42964536856995	5.54745509883056	39.0322127414162	True	True	False	Strict in bonobo only
ENSG00000287063.1	ENSG00000287063	1	1	1	0	1	0	True	True	89.0	0.9081632653061225	1.7571057483036459	1.28847090790185	7.20749899728486	True	True	False	Strict in bonobo only
ENSG00000227301.1	ENSG00000227301	1	1	1	0	1	0	True	True	87.0	0.8877551020408163	4.334295712957953	3.5393177753866203	18.1441609324949	True	True	False	Strict in bonobo only
ENSG00000287495.1	ENSG00000287495	1	1	1	0	1	0	True	True	95.0	0.9693877551020408	5.046698134477187	3.98178571042962	30.2655017686894	True	True	False	Strict in bonobo only
ENSG00000235481.5	UBE2R2-AS1	6	6	6	0	6	0	True	True	98.0	1.0	30.64956366852504	28.12655711325865	105.986494613634	True	True	False	Strict in bonobo only
ENSG00000288949.1	ENSG00000288949	1	1	1	0	1	0	True	True	37.0	0.37755102040816324	0.9546369297478758	0.0	5.96892757758508	True	True	False	Strict in bonobo only
ENSG00000228352.3	DCAF12-AS1	5	5	5	0	5	0	True	True	92.0	0.9387755102040817	1.6165514599358164	1.20936081091879	8.17457588064585	True	True	False	Strict in bonobo only
ENSG00000308336.1	ENSG00000308336	2	2	2	0	2	0	True	True	64.0	0.6530612244897959	1.7191585543214425	1.0366262349737099	16.9409399192615	True	True	False	Strict in bonobo only
ENSG00000305436.1	ENSG00000305436	1	1	1	0	1	0	True	True	74.0	0.7551020408163265	7.590446679845343	5.19069900584498	41.8636536468556	True	True	False	Strict in bonobo only
ENSG00000306290.1	ENSG00000306290	1	1	1	0	1	0	True	True	87.0	0.8877551020408163	12.796120850584504	9.641848227680164	70.7111531635776	True	True	False	Strict in bonobo only
ENSG00000304102.1	ENSG00000304102	2	2	2	0	2	0	True	True	98.0	1.0	113.35684007702469	94.3651788720289	496.853350810596	True	True	False	Strict in bonobo only
ENSG00000230729.2	ENHO-AS1	2	2	2	0	2	0	True	True	98.0	1.0	1084.133803192534	847.815606218196	4178.12524001512	True	True	False	Strict in bonobo only
ENSG00000237159.7	CNTFR-AS1	11	11	11	0	11	0	True	True	94.0	0.9591836734693877	4.211849996089834	2.95716797169943	24.2294124266841	True	True	False	Strict in bonobo only
ENSG00000308714.1	ENSG00000308714	1	1	1	0	1	0	True	True	27.0	0.2755102040816326	0.7153395570273892	0.0	8.75028423110752	True	True	False	Strict in bonobo only
ENSG00000294750.1	ENSG00000294750	1	1	1	0	1	0	True	True	86.0	0.8775510204081632	4.717660278677402	4.32425056542345	14.5493341159489	True	True	False	Strict in bonobo only
ENSG00000297325.1	ENSG00000297325	1	1	1	0	1	0	True	True	94.0	0.9591836734693877	3.3684303882919178	2.689311900798145	14.9054912007029	True	True	False	Strict in bonobo only
ENSG00000294190.1	ENSG00000294190	1	1	1	0	1	0	True	True	93.0	0.9489795918367347	11.978239471570532	8.323206621620379	65.440122451557	True	True	False	Strict in bonobo only
ENSG00000261215.1	ENSG00000261215	1	1	1	0	1	0	True	True	98.0	1.0	41.19281290002707	37.814910122203	145.236337506011	True	True	False	Strict in bonobo only
ENSG00000230074.6	ENSG00000230074	49	49	49	0	49	0	True	True	98.0	1.0	10.250294173129834	9.259176555577545	52.4633890879147	True	True	False	Strict in bonobo only
ENSG00000309109.1	ENSG00000309109	4	4	4	0	4	0	True	True	84.0	0.8571428571428571	5.157003812016829	3.226843513531385	35.200006206465	True	True	False	Strict in bonobo only
ENSG00000309126.1	ENSG00000309126	1	1	1	0	1	0	True	True	13.0	0.1326530612244898	0.33302830305080205	0.0	4.24662471190191	True	True	False	Strict in bonobo only
ENSG00000290768.2	ENSG00000290768	12	12	12	0	12	0	True	True	4.0	0.04081632653061224	0.00832122130878009	0.0	0.297442489475326	True	True	False	Strict in bonobo only
ENSG00000309069.1	ENSG00000309069	1	1	1	0	1	0	True	True	27.0	0.2755102040816326	0.5356242444907817	0.0	4.87753289810887	True	True	False	Strict in bonobo only
ENSG00000281491.2	DNAJB5-DT	8	8	8	0	8	0	True	True	98.0	1.0	19.752968858677335	13.22758533580625	115.769286378479	True	True	False	Strict in bonobo only
ENSG00000279489.1	ENSG00000279489	1	1	1	0	1	0	True	True	82.0	0.8367346938775511	1.8385293964483886	1.007569925754035	11.6617784948607	True	True	False	Strict in bonobo only
ENSG00000286782.2	ENSG00000286782	3	3	3	0	3	0	True	True	98.0	1.0	4.5203558912241775	4.04899164790897	11.1366945733671	True	True	False	Strict in bonobo only
ENSG00000279608.1	ENSG00000279608	1	1	1	0	1	0	True	True	98.0	1.0	1.6095494115666806	1.35403173306491	5.20023368948825	True	True	False	Strict in bonobo only
ENSG00000234181.2	PIGO-AS1	2	2	2	0	2	0	True	True	75.0	0.7653061224489796	3.4143546215692626	2.4066744882095703	18.4813832590899	True	True	False	Strict in bonobo only
ENSG00000308740.1	ENSG00000308740	3	3	3	0	3	0	True	True	92.0	0.9387755102040817	2.40108189780875	1.878300520549805	9.3827523231804	True	True	False	Strict in bonobo only
ENSG00000279083.1	ENSG00000279083	1	1	1	0	1	0	True	True	19.0	0.19387755102040816	0.20602165922795987	0.0	4.00542154176106	True	True	False	Strict in bonobo only
ENSG00000290567.2	ATP8B5P	21	21	21	0	21	0	True	True	95.0	0.9693877551020408	1.4293806138725862	1.146978063423735	7.96364903271159	True	True	False	Strict in bonobo only
ENSG00000287287.2	ENSG00000287287	4	4	4	0	4	0	True	True	88.0	0.8979591836734694	6.327386825713392	4.213687306235795	33.2629487890741	True	True	False	Strict in bonobo only
ENSG00000288586.2	ENSG00000288586	5	5	5	0	5	0	True	True	98.0	1.0	10.46397001476127	9.953848577393675	29.9178963992544	True	True	False	Strict in bonobo only
ENSG00000295032.1	ENSG00000295032	1	1	1	0	1	0	True	True	66.0	0.673469387755102	3.039550746379315	1.691067545897675	16.9514456419993	True	True	False	Strict in bonobo only
ENSG00000231393.1	ENSG00000231393	1	1	1	0	1	0	True	True	44.0	0.4489795918367347	1.460862115276913	0.0	12.1755208845355	True	True	False	Strict in bonobo only
ENSG00000227933.2	ENSG00000227933	1	1	1	0	1	0	True	True	90.0	0.9183673469387755	5.025226751752864	3.858098428087575	19.9963500977899	True	True	False	Strict in bonobo only
ENSG00000303835.1	ENSG00000303835	1	1	1	0	1	0	True	True	35.0	0.35714285714285715	1.4223509057451675	0.0	13.6089980691989	True	True	False	Strict in bonobo only
ENSG00000305087.1	ENSG00000305087	2	2	2	1	2	1	True	True	84.0	0.8571428571428571	6.910459285552623	4.675339423068345	35.3618347285207	True	True	True	Strict across all genomes
ENSG00000305069.1	ENSG00000305069	4	4	4	0	4	0	True	True	98.0	1.0	131.11709278911886	109.292887093987	389.045429855743	True	True	False	Strict in bonobo only
ENSG00000228843.2	ENSG00000228843	1	1	1	0	1	0	True	True	98.0	1.0	149.09044901820366	125.39830899448401	1106.09800884541	True	True	False	Strict in bonobo only
ENSG00000227388.4	ENSG00000227388	9	9	9	0	9	0	True	True	98.0	1.0	10.66061550482069	9.598831025301326	36.2093552428093	True	True	False	Strict in bonobo only
ENSG00000297929.1	ENSG00000297929	1	1	1	0	1	0	True	True	82.0	0.8367346938775511	4.220349261642696	2.622099015227735	32.4496747728849	True	True	False	Strict in bonobo only
ENSG00000287986.1	ENSG00000287986	1	1	1	0	1	0	True	True	68.0	0.6938775510204082	4.439303904290448	2.53917455600686	24.0550452212107	True	True	False	Strict in bonobo only
ENSG00000304867.1	ENSG00000304867	3	3	3	1	3	1	True	True	30.0	0.30612244897959184	0.3603265665886524	0.0	2.68206836486266	True	True	True	Strict across all genomes
ENSG00000290538.2	ENSG00000290538	4	4	4	0	4	0	True	True	59.0	0.6020408163265306	0.4389043141511953	0.325865590864563	2.42023873331675	True	True	False	Strict in bonobo only
ENSG00000298190.1	ENSG00000298190	1	1	1	0	1	0	True	True	60.0	0.6122448979591837	4.036797318973089	2.2171133034026	33.9728098239098	True	True	False	Strict in bonobo only
ENSG00000295960.1	ENSG00000295960	1	1	1	0	1	0	True	True	74.0	0.7551020408163265	4.432531466093367	3.602919251141245	20.5370916211	True	True	False	Strict in bonobo only
ENSG00000294585.1	ENSG00000294585	1	1	1	0	1	0	True	True	95.0	0.9693877551020408	7.253134782187931	5.2972008983780245	37.4872068346415	True	True	False	Strict in bonobo only
ENSG00000299227.1	ENSG00000299227	2	2	2	0	2	0	True	True	97.0	0.9897959183673469	7.4844362887965765	5.7039896751703445	29.4326811902945	True	True	False	Strict in bonobo only
ENSG00000308542.1	ENSG00000308542	3	3	3	0	3	0	True	True	57.0	0.5816326530612245	1.565862791219445	1.1883332751908702	6.88935561007083	True	True	False	Strict in bonobo only
ENSG00000308598.1	ENSG00000308598	1	1	1	0	1	0	True	True	49.0	0.5	1.9912957295483245	0.54088977055268	15.6313135038068	True	True	False	Strict in bonobo only
ENSG00000288571.1	ENSG00000288571	2	2	2	0	2	0	True	True	45.0	0.45918367346938777	0.7288389762885027	0.0	16.2768022642685	True	True	False	Strict in bonobo only
ENSG00000304350.1	ENSG00000304350	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000287514.3	ENSG00000287514	8	8	8	0	8	0	True	True	71.0	0.7244897959183674	0.906261916370388	0.47002522166538296	7.26932258636684	True	True	False	Strict in bonobo only
ENSG00000250850.4	ENSG00000250850	1	1	1	0	1	0	True	True	74.0	0.7551020408163265	3.26888812086656	1.9433239277299	22.1366556308141	True	True	False	Strict in bonobo only
ENSG00000305240.1	ENSG00000305240	1	1	1	0	1	0	True	True	49.0	0.5	3.4029578779534866	0.90687445844858	19.9289232957764	True	True	False	Strict in bonobo only
ENSG00000281649.4	EBLN3P	33	33	33	0	33	0	True	True	98.0	1.0	14.6010662461141	13.92878889947745	38.0799669434734	True	True	False	Strict in bonobo only
ENSG00000306278.1	ENSG00000306278	3	3	3	0	3	0	True	True	56.0	0.5714285714285714	2.383364659144819	1.110545818918685	15.8943023116529	True	True	False	Strict in bonobo only
ENSG00000232920.2	LINC01400	6	6	6	0	6	0	True	True	73.0	0.7448979591836735	0.8853266787974994	0.6048282830904355	4.27448776737819	True	True	False	Strict in bonobo only
ENSG00000233242.4	ENSG00000233242	8	8	8	0	8	0	True	True	96.0	0.9795918367346939	2.7687263782830196	2.389650404053665	9.48087785154584	True	True	False	Strict in bonobo only
ENSG00000299969.1	ENSG00000299969	1	1	1	0	1	0	True	True	22.0	0.22448979591836735	1.1279313828621431	0.0	11.2899705566318	True	True	False	Strict in bonobo only
ENSG00000224648.1	LINC01627	1	1	1	0	1	0	True	True	15.0	0.15306122448979592	0.954814340396726	0.0	18.1089694742926	True	True	False	Strict in bonobo only
ENSG00000301183.1	ENSG00000301183	2	2	2	0	2	0	True	True	75.0	0.7653061224489796	3.893230303342472	3.5005710722503247	14.5046534587425	True	True	False	Strict in bonobo only
ENSG00000294170.1	ENSG00000294170	1	1	1	0	1	0	True	True	98.0	1.0	294.3361835445141	275.94902552226847	1018.06517345244	True	True	False	Strict in bonobo only
ENSG00000294023.1	ENSG00000294023	2	2	2	0	2	0	True	True	58.0	0.5918367346938775	2.718017774591498	1.5633188998894951	17.0788368788334	True	True	False	Strict in bonobo only
ENSG00000234160.1	ENSG00000234160	1	1	1	0	1	0	True	True	98.0	1.0	75.11209343744007	69.7821434403453	292.817348293219	True	True	False	Strict in bonobo only
ENSG00000306923.1	ENSG00000306923	3	3	3	0	3	0	True	True	15.0	0.15306122448979592	0.20381830411234497	0.0	6.51771853973159	True	True	False	Strict in bonobo only
ENSG00000289295.1	ENSG00000289295	1	1	1	0	1	0	True	True	98.0	1.0	37.803143156023665	30.78461965113855	96.6990128732685	True	True	False	Strict in bonobo only
ENSG00000304289.1	ENSG00000304289	1	1	1	0	1	0	True	True	98.0	1.0	29.258945053059158	24.134176821115652	93.1109869346783	True	True	False	Strict in bonobo only
ENSG00000296098.1	ENSG00000296098	11	11	11	0	11	0	True	True	89.0	0.9081632653061225	2.939840060088506	2.293864566825235	21.6570139430454	True	True	False	Strict in bonobo only
ENSG00000295133.1	ENSG00000295133	1	1	1	0	1	0	True	True	30.0	0.30612244897959184	0.8286064611216977	0.0	8.92933251464747	True	True	False	Strict in bonobo only
ENSG00000296661.1	ENSG00000296661	1	1	1	0	1	0	True	True	42.0	0.42857142857142855	1.1200086022143714	0.0	6.60885253047173	True	True	False	Strict in bonobo only
ENSG00000302636.1	ENSG00000302636	9	9	9	0	9	0	True	True	59.0	0.6020408163265306	0.4318097062289651	0.21891911829954352	2.38650741258748	True	True	False	Strict in bonobo only
ENSG00000302657.1	ENSG00000302657	3	3	3	0	3	0	True	True	16.0	0.16326530612244897	0.3952139396045337	0.0	12.1279278081054	True	True	False	Strict in bonobo only
ENSG00000310408.1	ENSG00000310408	1	1	1	0	1	0	True	True	67.0	0.6836734693877551	3.158021842895446	1.64175701052697	21.2273005331067	True	True	False	Strict in bonobo only
ENSG00000223716.2	ENSG00000223716	1	1	1	0	1	0	True	True	8.0	0.08163265306122448	0.38486784422111997	0.0	9.09474554395778	True	True	False	Strict in bonobo only
ENSG00000297611.1	ENSG00000297611	1	1	1	0	1	0	True	True	2.0	0.02040816326530612	0.05896041808679551	0.0	4.3602198032149	True	True	False	Strict in bonobo only
ENSG00000291061.2	ENSG00000291061	22	0	22	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000204860.5	FAM201A	5	5	5	0	5	0	True	True	98.0	1.0	17.334526943590788	14.92366551860875	79.350059532382	True	True	False	Strict in bonobo only
ENSG00000300523.1	ENSG00000300523	2	2	2	0	2	0	True	True	88.0	0.8979591836734694	4.660081959617303	3.882621182116025	19.3816722212639	True	True	False	Strict in bonobo only
ENSG00000284612.3	ENSG00000284612	5	5	5	0	5	0	True	True	94.0	0.9591836734693877	3.0874992966941646	2.7268446786551648	16.4545851175322	True	True	False	Strict in bonobo only
ENSG00000305767.1	ENSG00000305767	8	8	8	0	8	0	True	True	27.0	0.2755102040816326	0.18377985748831366	0.0	1.78667143112382	True	True	False	Strict in bonobo only
ENSG00000308694.1	ENSG00000308694	8	0	8	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000296112.1	ENSG00000296112	1	1	1	0	1	0	True	True	13.0	0.1326530612244898	0.13340529995414838	0.0	1.71161836929784	True	True	False	Strict in bonobo only
ENSG00000303182.1	ENSG00000303182	14	11	14	0	11	0	True	True	98.0	1.0	7.417631446289306	5.59210383067288	47.7828357068424	True	True	False	Strict in bonobo only
ENSG00000297510.1	ENSG00000297510	2	1	2	0	1	0	True	True	91.0	0.9285714285714286	5.153409233780467	3.94412487945426	40.5221440347454	True	True	False	Strict in bonobo only
ENSG00000303106.1	ENSG00000303106	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000307296.1	ENSG00000307296	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000297472.1	ENSG00000297472	2	1	2	0	1	0	True	True	76.0	0.7755102040816326	2.1401216895418074	1.040251141974055	11.1538548206059	True	True	False	Strict in bonobo only
ENSG00000303203.1	ENSG00000303203	2	1	2	0	1	0	True	True	14.0	0.14285714285714285	0.10218033471564214	0.0	1.32357403431148	True	True	False	Strict in bonobo only
